net,size,logtable,sizetable,logtree,sizetree,loglrdummy,sizelrdummy,logtreedummy,sizetreedummy,  loglgpair,sizelgpair,   logtreepair,sizetreepair,loglgld,sizelgld,  logtreeld,sizetreeld,loglgldpair,sizeldlgpair,logtreeldpair,sizetreeldpair
hepar2.bif,10000,-0.9662443366156175,72,-0.9652284994579708,16,-0.9669094016929335,12,-0.9641116972555485,16,-0.9669093777078491,12,-0.9641116972555485,16,-0.9646006359034854,18,-0.9638353942818434,12,-0.9646006288612818,18,-0.9638353942818434,12
hepar2.bif,10000,-0.45127128143210976,72,-0.4498368342644726,22,-0.45169805959322984,12,-0.4492110296089335,12,-0.4516994862922116,13,-0.4492110296089335,12,-0.4497264570864856,20,-0.44933041163142096,12,-0.44972645896830615,20,-0.44933041163142096,12
hepar2.bif,10000,-1.1668694675037483,216,-1.1649413860592677,15,-1.1647553279083127,29,-1.164449200860855,21,-1.1647518587857888,29,-1.164449200860855,21,-1.1638415745808464,52,-1.1643505983383255,18,-1.1638415879145851,51,-1.1643505983383255,18
hepar2.bif,10000,-1.091211053659893,216,-1.088241517074895,21,-1.0878549209526203,27,-1.0890122820527126,24,-1.0878548607600107,28,-1.0890122820527126,24,-1.0858992381679244,42,-1.0865135634947467,15,-1.0858992796382863,43,-1.0865135634947467,15
hepar2.bif,10000,-1.0360587054921155,288,-1.0302614175979108,36,-1.0371184387052266,29,-1.0322864313197095,33,-1.037118794077854,29,-1.0322864313197095,33,-1.0297455775545554,75,-1.0311524858843868,24,-1.029745579715291,75,-1.0311524858843868,24
hepar2.bif,10000,-0.7785746442891532,216,-0.7730944855372524,48,-0.7899130332812356,29,-0.7725008329969176,45,-0.7899185214714763,29,-0.7725008329969176,45,-0.7713081048187563,94,-0.7718006580772713,39,-0.7713080037323643,95,-0.7718006580772713,39
hepar2.bif,10000,-0.9626430510337981,72,-0.963071610653326,14,-0.9653239531008576,15,-0.9623837864744128,12,-0.965328757992409,13,-0.9623837864744128,12,-0.9623381688743211,17,-0.9628960485218632,10,-0.9623381819140541,17,-0.9628960485218632,10
hepar2.bif,10000,-0.4491558997970612,72,-0.4486509498346214,22,-0.4509343985562272,13,-0.4483734304550796,14,-0.4509337764495127,13,-0.4483734304550796,14,-0.44848474012240747,23,-0.44912859596364696,14,-0.4484846721334827,23,-0.44912859596364696,14
hepar2.bif,10000,-1.1677758527826234,216,-1.1638930873341184,15,-1.164551348228736,29,-1.1646169351457785,18,-1.1645522583330576,29,-1.1646169351457785,18,-1.1638737912311994,46,-1.1651867864718435,18,-1.1638738211289799,47,-1.1651867864718435,18
hepar2.bif,10000,-1.0910179547964425,216,-1.0865779503040167,18,-1.0881805528333701,27,-1.0868854771724772,18,-1.0881810712985185,28,-1.0868854771724772,18,-1.086618885503481,44,-1.087088838542655,18,-1.0866188855097436,44,-1.087088838542655,18
hepar2.bif,10000,-1.041514364283695,288,-1.0318186735245345,39,-1.0367183912255211,29,-1.0319796626537203,36,-1.036718898784272,29,-1.0319796626537203,36,-1.030849585917726,88,-1.0291042995153552,30,-1.0308495852073496,89,-1.0291042995153552,30
hepar2.bif,10000,-0.7790369364675865,216,-0.7743732265689773,39,-0.789302415395923,29,-0.7728227489005745,39,-0.789302608680712,29,-0.7728227489005745,39,-0.7727351235591573,90,-0.7723977318067655,33,-0.7727352592165776,90,-0.7723977318067655,33
hepar2.bif,10000,-0.9631167075710931,72,-0.9631946203279705,16,-0.9657355899477552,13,-0.9625813287649405,12,-0.9657356147268623,13,-0.9625813287649405,12,-0.9627085607563568,19,-0.9629673967835545,12,-0.9627085717414604,19,-0.9629673967835545,12
hepar2.bif,10000,-0.4499873151622239,72,-0.44938197868893437,20,-0.4507082844283499,13,-0.44940665620422177,16,-0.45070844862380544,13,-0.44940665620422177,16,-0.4482166784087798,22,-0.4493692604050083,16,-0.4482166534716998,22,-0.4493692604050083,16
hepar2.bif,10000,-1.1686191538117459,216,-1.1635280167759803,18,-1.1635980033204036,29,-1.1637256299625094,21,-1.1635937518596435,29,-1.1637256299625094,21,-1.1632131064926825,48,-1.162733576039935,18,-1.1632131396947878,47,-1.162733576039935,18
hepar2.bif,10000,-1.088617659484717,216,-1.0874181324313188,15,-1.0875411669923543,29,-1.085727927438371,24,-1.087541069768699,29,-1.085727927438371,24,-1.085196970765362,46,-1.0860829542274917,18,-1.0851968854312,45,-1.0860829542274917,18
hepar2.bif,10000,-1.0373603627878805,288,-1.0317539618120681,33,-1.036133119954247,29,-1.0310052516142734,33,-1.0361360291578385,29,-1.0310052516142734,33,-1.030075645691564,64,-1.0310810973117133,30,-1.0300755379829045,63,-1.0310810973117133,30
hepar2.bif,10000,-0.7738925799814749,216,-0.7733586312988248,42,-0.7887106747046371,27,-0.7731019060924734,39,-0.7887092652334015,27,-0.7731019060924734,39,-0.7699856480005145,86,-0.7730225678184377,33,-0.7699856601336381,86,-0.7730225678184377,33
hepar2.bif,10000,-0.9635518030382453,72,-0.9625710423307566,14,-0.9649203227116719,12,-0.9624609458510609,16,-0.9649202940440864,12,-0.9624609458510609,16,-0.9624157634976782,20,-0.9629585504323022,14,-0.9624157543716044,20,-0.9629585504323022,14
hepar2.bif,10000,-0.4501713010754561,72,-0.4491751312759581,22,-0.4505834891893896,13,-0.44858974751421854,12,-0.4505833789567831,13,-0.44858974751421854,12,-0.4479958306289156,19,-0.44905302143874753,16,-0.4479960648512654,19,-0.44905302143874753,16
hepar2.bif,10000,-1.1701090763197175,216,-1.1650763096509482,24,-1.1640098437625241,29,-1.1647444150439166,21,-1.1640099996213513,29,-1.1647444150439166,21,-1.1624187389124838,47,-1.1630792792729754,24,-1.1624187331509659,47,-1.1630792792729754,24
hepar2.bif,10000,-1.0959221607346683,216,-1.0864896328990936,21,-1.0882807554769307,29,-1.0875475522858833,18,-1.088280119808464,29,-1.0875475522858833,18,-1.0876846347712934,45,-1.0879787543428054,18,-1.0876839793512143,45,-1.0879787543428054,18
hepar2.bif,10000,-1.0400898344592764,288,-1.0316593750791938,36,-1.0364075675545341,27,-1.0327349820299558,33,-1.036409078454699,28,-1.0327349820299558,33,-1.0294183955288372,78,-1.0313774281742984,21,-1.0294184407621374,77,-1.0313774281742984,21
insurance.bif,500,-0.6417198605385795,72,-0.6207979870289633,9,-0.6134481329972482,18,-0.6205462837245133,12,-0.6134480324555607,19,-0.6205462837245133,12,-0.6230818328983738,25,-0.6111750969063404,12,-0.6230847412381155,25,-0.6111750969063404,12
insurance.bif,500,-0.6250234513945159,160,-0.6730360326698381,36,-0.6121056461058723,22,-0.6627652260269968,32,-0.6120930159360736,21,-0.6627652260269968,32,-0.6059977393649214,49,-0.6605409029978149,32,-0.6059965117980867,50,-0.6605409029978149,32
insurance.bif,500,-0.26659160859939807,144,-0.25248133605429396,18,-0.20022282834692204,16,-0.23298299635588696,15,-0.2002237501354263,16,-0.23298299635588696,15,-0.21636661598492843,20,-0.23948617841530348,18,-0.2163758523715356,20,-0.23948617841530348,18
insurance.bif,500,-0.639050286618463,72,-0.6250106324346313,12,-0.6171615678465879,21,-0.6245343690235763,12,-0.6171616833660862,21,-0.6245343690235763,12,-0.6171384799572014,21,-0.6220322254076022,15,-0.6171378706114671,21,-0.6220322254076022,15
insurance.bif,500,-0.656005466413611,160,-0.6748374537115368,36,-0.6096500053688781,24,-0.7010829595454212,32,-0.6096501707042781,24,-0.7010829595454212,32,-0.6008801669748269,50,-0.6677560173970701,36,-0.6008809529737751,50,-0.6677560173970701,36
insurance.bif,500,-0.2443135855791758,144,-0.2097800335012744,30,-0.21130623571939164,16,-0.23360109101289708,21,-0.21511528511970782,17,-0.23360109101289708,21,-0.2287314596612047,16,-0.22287649393154066,15,-0.23174229357853524,17,-0.22287649393154066,15
insurance.bif,500,-0.6336757809456972,72,-0.6259723063777812,9,-0.6061538699171372,18,-0.6288036137053211,15,-0.6061537650202597,19,-0.6288036137053211,15,-0.6160351280040254,25,-0.6169593980506984,18,-0.6160347494083072,25,-0.6169593980506984,18
insurance.bif,500,-0.2649686675530088,144,-0.2254781522653498,21,-0.20453887154675135,13,-0.22767275180826055,18,-0.21122435758930883,18,-0.22794320088339445,21,-0.21000097656173183,18,-0.23462925203354038,15,-0.21844906327011945,18,-0.22879819244352884,15
insurance.bif,500,-0.6262814461401791,72,-0.6229659005853049,12,-0.6074011567339038,18,-0.6253091943468335,15,-0.6073999171182488,18,-0.6253091943468335,15,-0.6097882545713286,22,-0.6137428668392415,18,-0.6097883558276146,22,-0.6137428668392415,18
insurance.bif,500,-0.6317788121479365,160,-0.6299017662553023,48,-0.6221787500350937,21,-0.6727244651663197,28,-0.6221797712852327,21,-0.6727244651663197,28,-0.6155246043165096,49,-0.6596200279237507,36,-0.6155249448370869,49,-0.6596200279237507,36
insurance.bif,500,-0.2813658066235111,144,-0.23513694627401965,27,-0.21395564402718406,21,-0.2506382725658374,18,-0.23116165050574208,23,-0.2652495671465454,18,-0.2264869045297372,29,-0.23515163176660336,21,-0.24338657712672693,24,-0.24537360551310103,21
insurance.bif,500,-0.6579055920953679,72,-0.6287843199110421,12,-0.6173603425065061,20,-0.6291590312546951,15,-0.6173606987841777,20,-0.6291590312546951,15,-0.6242370790777688,29,-0.6408601654391256,18,-0.6242359514077985,30,-0.6408601654391256,18
insurance.bif,500,-0.06830270808781207,120,-0.07189121306150117,39,-0.06598970655214037,13,-0.10182298692020944,24,-0.0642484372089209,14,-0.10149859122348995,24,-0.061811288248841995,14,-0.0805047767227684,18,-0.06189719856125026,14,-0.0805047767227684,18
insurance.bif,500,-0.6157410427862697,160,-0.6194244422483807,48,-0.6053779781251073,22,-0.637469204640656,40,-0.6053771079739477,22,-0.637469204640656,40,-0.5984045060896277,51,-0.6475738314309428,36,-0.5984073956634433,51,-0.6475738314309428,36
insurance.bif,500,-0.24059499713263366,144,-0.2331418266769846,12,-0.19738111248386422,20,-0.22580252006770302,21,-0.1973759120574635,19,-0.22580252006770302,21,-0.20009039598769113,22,-0.21486761650098268,18,-0.2000933163340731,22,-0.21486761650098268,18
insurance.bif,500,-0.6468896570890463,72,-0.6297270587466497,9,-0.620713115450265,19,-0.6319589737447382,15,-0.6207130971754232,19,-0.6319589737447382,15,-0.6216172648240357,24,-0.6318083157730909,21,-0.6216191829312375,24,-0.6318083157730909,21
insurance.bif,500,-0.672889637482583,160,-0.6451343503883629,44,-0.6469580042331378,23,-0.685719747770895,36,-0.6469915888256829,23,-0.685719747770895,36,-0.6515160068128,40,-0.6774569463340054,32,-0.6515003302935982,40,-0.6774569463340054,32
insurance.bif,500,-0.26651073080677873,144,-0.23626327821709278,21,-0.20400368969549762,17,-0.22965449773116456,21,-0.2096462930779679,20,-0.22965449773116456,21,-0.22019869088964847,20,-0.2293926352317626,12,-0.22302571145664943,21,-0.2293926352317626,12
insurance.bif,500,-0.6621013531300857,72,-0.6368818245179783,12,-0.6168922807963987,23,-0.6414483656794694,18,-0.616892252890276,23,-0.6414483656794694,18,-0.6195075239333613,29,-0.6451511454175833,18,-0.6195084743660538,29,-0.6451511454175833,18
insurance.bif,500,-0.6298260501167428,160,-0.67957473199675,48,-0.6042404283206031,24,-0.6649213700838567,40,-0.6042426246600446,24,-0.6649213700838567,40,-0.607096540269939,51,-0.6472292564002143,36,-0.6070960881036097,51,-0.6472292564002143,36
insurance.bif,500,-0.23647760473338614,144,-0.2084882887384586,30,-0.1979793130713586,20,-0.21596838919668115,27,-0.19797997358261915,20,-0.21596838919668115,27,-0.20461591526967446,21,-0.21244360841252352,15,-0.20461604975238054,21,-0.21244360841252352,15
insurance.bif,500,-0.6272720792878295,72,-0.6220676848960296,9,-0.6008624602338338,20,-0.6254637166731234,12,-0.6008629636005125,20,-0.6254637166731234,12,-0.6065437572764436,32,-0.6148503642540522,15,-0.606542732608933,31,-0.6148503642540522,15
insurance.bif,500,-0.6479484392113293,160,-0.6831270882397994,36,-0.6269175939466006,23,-0.6532515859030901,36,-0.6269118953196756,23,-0.6532515859030901,36,-0.6344752927706456,56,-0.6990833203267225,28,-0.6344523254615874,56,-0.6990833203267225,28
insurance.bif,500,-0.24040160489806098,144,-0.21379395535730278,30,-0.21167490318283694,17,-0.2145101674099853,21,-0.2155087880855963,20,-0.2145101674099853,21,-0.2216578895259719,16,-0.21176882605797914,12,-0.2218968693967277,16,-0.21176882605797914,12
insurance.bif,5000,-0.5937705175634768,72,-0.5937651764152663,24,-0.5926861993222604,25,-0.5958076564969986,24,-0.5926848841421962,25,-0.5958076564969986,24,-0.5932784020108532,55,-0.5951612416011398,27,-0.5932785282374882,54,-0.5951612416011398,27
insurance.bif,5000,-0.05351531882001161,120,-0.053732036819062204,42,-0.05334033664795468,18,-0.054657508244017425,33,-0.053339945486346504,18,-0.054657508244017425,33,-0.05292345902137483,34,-0.05452887993172475,24,-0.05292367029014797,34,-0.05452887993172475,24
insurance.bif,5000,-0.5669447989023871,160,-0.5649978251479936,72,-0.5869058187773787,28,-0.5680262468343803,68,-0.5869056554922428,28,-0.5680262468343803,68,-0.565478483947751,80,-0.5764664399939851,60,-0.5654794083845878,77,-0.5764664399939851,60
insurance.bif,5000,-0.19340773016796994,144,-0.19320451690523613,36,-0.18981871897093502,23,-0.1920201479308483,36,-0.18981879592457376,23,-0.1920201479308483,36,-0.19155974722486677,66,-0.1959211344449921,30,-0.1915596323534341,63,-0.1959211344449921,30
insurance.bif,5000,-0.5941844449437138,72,-0.5969647903831182,24,-0.5919893514395922,25,-0.5975250809958496,30,-0.591986799848497,25,-0.5975250809958496,30,-0.5926223271356627,56,-0.5926046040765648,30,-0.5926223554803506,56,-0.5926046040765648,30
insurance.bif,5000,-0.05392122875565138,120,-0.05528850189288062,39,-0.05294613464604834,15,-0.057765726702369395,30,-0.052954950502273404,15,-0.057765726702369395,30,-0.056470016348702474,29,-0.05619806218479903,21,-0.05647943197016783,29,-0.05619806218479903,21
insurance.bif,5000,-0.5668969743342355,160,-0.5640186509089951,72,-0.5866046748792273,27,-0.5657186145134264,72,-0.5866046775268476,27,-0.5657186145134264,72,-0.5654031234572645,83,-0.5675618840105325,64,-0.5654055744575065,85,-0.5675618840105325,64
insurance.bif,5000,-0.19165286969860176,144,-0.1912338301014479,30,-0.18957434832549425,22,-0.18916616628307764,33,-0.18957451248182067,22,-0.18916616628307764,33,-0.1888374058659452,54,-0.19447309198828122,30,-0.1888373839406592,54,-0.19447309198828122,30
insurance.bif,5000,-0.5932922753512108,72,-0.5924568066437705,27,-0.5922922476000142,23,-0.5952491314778403,24,-0.5922911859647465,23,-0.5952491314778403,24,-0.5914659680108545,60,-0.5959223794532688,24,-0.591465964262182,60,-0.5959223794532688,24
insurance.bif,5000,-0.05391849841148927,120,-0.060557910053750184,39,-0.05497466562329378,15,-0.06223138115015654,33,-0.05497010054692567,15,-0.06223138115015654,33,-0.05292348865504404,25,-0.05572971379084708,24,-0.05292293512147937,25,-0.05572971379084708,24
insurance.bif,5000,-0.567153845278794,160,-0.5655299076412706,72,-0.5865373041567536,29,-0.5682111765617656,72,-0.5865374001159837,29,-0.5682111765617656,72,-0.5655715933193777,77,-0.5693017350780245,68,-0.5655720276155036,77,-0.5693017350780245,68
insurance.bif,5000,-0.19487997248944597,144,-0.19126364768356105,30,-0.18700105274017015,24,-0.19202750746564023,33,-0.1870011181104482,24,-0.19202750746564023,33,-0.19174679053076102,59,-0.19684598763530942,27,-0.19176654579858673,59,-0.19684598763530942,27
insurance.bif,5000,-0.5955197931435765,72,-0.5932682262063979,24,-0.5916984834862206,24,-0.5934440643895057,27,-0.5916988844155036,25,-0.5934440643895057,27,-0.5932999243463776,45,-0.5972206567141352,30,-0.59329954767734,45,-0.5972206567141352,30
insurance.bif,5000,-0.05472536778553965,120,-0.055751823222894896,39,-0.05398016509857428,14,-0.05712086233518687,30,-0.05397949360544166,14,-0.05712086233518687,30,-0.054407720083474394,26,-0.0580241229026555,21,-0.05441596331701187,26,-0.0580241229026555,21
insurance.bif,5000,-0.5699544712438815,160,-0.5671508396852748,72,-0.587032702374431,29,-0.5690837103892525,76,-0.5870327517193706,29,-0.5690837103892525,76,-0.5670374263800604,80,-0.5737330043358676,64,-0.5670372557792898,80,-0.5737330043358676,64
insurance.bif,5000,-0.19514497336819164,144,-0.19397591451212198,30,-0.1907827133257585,24,-0.19197961267655234,33,-0.1907826746787909,24,-0.19197961267655234,33,-0.1920195584606081,65,-0.19301162386502158,27,-0.19201834417634323,65,-0.19301162386502158,27
insurance.bif,5000,-0.5957148119882987,72,-0.5946883010598072,24,-0.5931879698080689,25,-0.5958703141463336,27,-0.5931864540471619,25,-0.5958703141463336,27,-0.5945458728198636,59,-0.5971155798560308,21,-0.5945457560778352,59,-0.5971155798560308,21
insurance.bif,5000,-0.05278100745273306,120,-0.053603127087425595,42,-0.05279475834469649,16,-0.05581167850456412,30,-0.052795880217901985,16,-0.05581167850456412,30,-0.05317119686060448,30,-0.0557774252898314,21,-0.05317904636212217,30,-0.0557774252898314,21
insurance.bif,5000,-0.5673688467878983,160,-0.5657310278576748,72,-0.5865766503939931,27,-0.5681107188367545,68,-0.5865765877406258,27,-0.5681107188367545,68,-0.5655924583058606,82,-0.5769037005033381,64,-0.56559782210529,83,-0.5769037005033381,64
insurance.bif,5000,-0.1918623243180037,144,-0.19247832361237444,30,-0.18758052017825952,25,-0.19118401502197002,30,-0.18758049336765367,25,-0.19118401502197002,30,-0.18771742378064116,62,-0.19332978718678093,24,-0.18771766839442675,62,-0.19332978718678093,24
insurance.bif,5000,-0.5939296500279883,72,-0.5943990137900865,27,-0.5917988741526198,25,-0.5954811281566874,24,-0.5918020547904782,24,-0.5954811281566874,24,-0.5917652182872118,55,-0.5945731140470876,27,-0.5917652433963216,55,-0.5945731140470876,27
insurance.bif,5000,-0.053955887547862014,120,-0.05444561074753232,42,-0.05374394023503318,15,-0.05573248485418894,36,-0.05374395142615063,15,-0.05573248485418894,36,-0.053992212451955776,26,-0.054559420952783,24,-0.05398991792124014,26,-0.054559420952783,24
insurance.bif,5000,-0.56978903768726,160,-0.566047846070458,72,-0.5883042771449405,28,-0.5722720636644025,68,-0.5883045370995588,28,-0.5722720636644025,68,-0.5654439073057571,83,-0.5676010948022817,72,-0.5654426079623844,84,-0.5676010948022817,72
insurance.bif,5000,-0.19383703400088861,144,-0.1921161829413108,36,-0.1877865673735133,25,-0.18977000515177855,39,-0.1877866632307488,25,-0.18977000515177855,39,-0.18825852473279533,62,-0.19385080121668427,30,-0.18825836888027522,62,-0.19385080121668427,30
insurance.bif,5000,-0.5950015257701033,72,-0.5943507813550527,24,-0.5920930123212714,25,-0.5968422630526791,24,-0.5920922929745313,25,-0.5968422630526791,24,-0.5935658385082998,64,-0.5950009244501572,24,-0.5935659587832149,65,-0.5950009244501572,24
insurance.bif,5000,-0.05504783451561218,120,-0.05553811742019497,39,-0.055485627007800645,14,-0.05697139658152453,30,-0.05548739298497185,14,-0.05697139658152453,30,-0.054816482126333395,21,-0.05958645552938517,24,-0.054815536407201715,22,-0.05958645552938517,24
insurance.bif,5000,-0.5692920611068855,160,-0.567089029586222,72,-0.5889331269431456,26,-0.5700955367376104,68,-0.5889318887615205,26,-0.5700955367376104,68,-0.5670141709496254,83,-0.5812590291623762,52,-0.5670120484604666,83,-0.5812590291623762,52
insurance.bif,5000,-0.19479422172931202,144,-0.1921360876416797,30,-0.18736277113960328,20,-0.1937920976386246,30,-0.18736240673670876,20,-0.1937920976386246,30,-0.19050721008665789,59,-0.19401740275117546,27,-0.19050763163606288,59,-0.19401740275117546,27
insurance.bif,5000,-0.5962070677224095,72,-0.5940922378136003,27,-0.5915381397840918,25,-0.5960250535552641,27,-0.5915383472417752,25,-0.5960250535552641,27,-0.594504921465512,59,-0.5939266968242397,30,-0.5945061604800987,61,-0.5939266968242397,30
insurance.bif,5000,-0.053701489060174336,120,-0.0537606076021386,42,-0.05303742600727637,16,-0.056427622722417435,30,-0.052749466453911896,14,-0.05586772115804244,27,-0.053332246699706,27,-0.05617573764039522,24,-0.05336066285808053,23,-0.05617573764039522,24
insurance.bif,5000,-0.5715867785364028,160,-0.5694109670148582,72,-0.5884757022873672,26,-0.5747085024187512,68,-0.5884743101973825,26,-0.5747085024187512,68,-0.5707880965309563,78,-0.5809623060742118,60,-0.5707851179542631,78,-0.5809623060742118,60
insurance.bif,5000,-0.1887938647556237,144,-0.19065352931465854,30,-0.186647692463048,28,-0.189407540085208,33,-0.1866477120181853,28,-0.189407540085208,33,-0.18684472901042187,69,-0.19184361841830153,30,-0.18684480519613197,69,-0.19184361841830153,30
insurance.bif,10000,-0.5928789758811172,72,-0.5939218681226728,27,-0.5917015200892723,25,-0.5936894795424772,30,-0.5917007716991111,25,-0.5936894795424772,30,-0.5922671272209339,60,-0.592952732272025,36,-0.5922672350709893,60,-0.592952732272025,36
insurance.bif,10000,-0.05208965374591072,120,-0.05335773715241868,42,-0.051854879658746765,18,-0.055148843732604244,42,-0.0518548004880312,18,-0.055148843732604244,42,-0.052212788793889055,31,-0.05562479844500854,24,-0.05221932226773441,31,-0.05562479844500854,24
insurance.bif,10000,-0.5653340740880054,160,-0.5647968140910354,72,-0.5871297012429041,30,-0.5669977471818943,76,-0.5871297731767395,30,-0.5669977471818943,76,-0.5632616524429812,84,-0.5650788236486813,72,-0.5632618769922964,84,-0.5650788236486813,72
insurance.bif,10000,-0.19091800855650523,144,-0.1906881795146994,30,-0.18823557070247626,30,-0.18911822915900792,33,-0.18823557987948455,30,-0.18911822915900792,33,-0.19106939666809375,82,-0.19237157250832224,27,-0.19106872180613146,80,-0.19237157250832224,27
insurance.bif,10000,-0.5930442898571465,72,-0.5932718556844763,24,-0.5923032040752312,25,-0.592444816922719,30,-0.5923082191149198,25,-0.592444816922719,30,-0.591662742520094,60,-0.593499155144045,27,-0.5916626608873781,60,-0.593499155144045,27
insurance.bif,10000,-0.05294781490831474,120,-0.05394735115360444,42,-0.05216336543774767,16,-0.055740865327177355,30,-0.05216303885897422,16,-0.055740865327177355,30,-0.05305674490785175,34,-0.055552861107196407,27,-0.053055444296809195,34,-0.055552861107196407,27
insurance.bif,10000,-0.563190750188728,160,-0.563518715911299,72,-0.5853257061318231,28,-0.5647778848956148,76,-0.585325738873402,28,-0.5647778848956148,76,-0.5622676942374281,82,-0.5664805262846825,64,-0.5622665321665187,82,-0.5664805262846825,64
insurance.bif,10000,-0.189677161867668,144,-0.1881312248325287,36,-0.18537221286425828,29,-0.18761788669109156,36,-0.18537204596555515,28,-0.18761788669109156,36,-0.1869233663295819,73,-0.18948593630615215,30,-0.1869232205877567,73,-0.18948593630615215,30
insurance.bif,10000,-0.5939038918293486,72,-0.5934635163895999,27,-0.5926755349733727,25,-0.5968775922440849,24,-0.5926754437947066,25,-0.5968775922440849,24,-0.593009006345494,70,-0.5934496324313112,33,-0.5930094552721005,69,-0.5934496324313112,33
insurance.bif,10000,-0.052355214986610575,120,-0.0535159491452648,42,-0.052289438047895626,15,-0.054271064215342155,36,-0.0521057101562921,16,-0.053569027966648204,36,-0.05197738368433517,40,-0.05353508516927171,24,-0.052084333641592415,34,-0.05353508516927171,24
insurance.bif,10000,-0.5619458019874741,160,-0.5625595914059278,72,-0.5854669971338159,28,-0.5637664678384255,76,-0.5854669982258379,28,-0.5637664678384255,76,-0.5615766281462289,95,-0.5643751102345099,68,-0.561576831952529,95,-0.5643751102345099,68
insurance.bif,10000,-0.18960923466323182,144,-0.1911439476923203,30,-0.1869410814856316,27,-0.18863007170491525,33,-0.18694106625830897,27,-0.18863007170491525,33,-0.1871903150276409,77,-0.1890901212274386,36,-0.18718920304137848,78,-0.1890901212274386,36
insurance.bif,10000,-0.5918813314053863,72,-0.5932750431650611,24,-0.5914147958978522,25,-0.5931917654250326,24,-0.5914135377801211,25,-0.5931917654250326,24,-0.5907764681177224,56,-0.5928977596662948,39,-0.5907764754655558,55,-0.5928977596662948,39
insurance.bif,10000,-0.05214737133657346,120,-0.05399913305942319,39,-0.052059713286926664,14,-0.05350390648413413,39,-0.052059718869872304,14,-0.05350390648413413,39,-0.051830657484872915,39,-0.053913946937093706,24,-0.05183051505181803,39,-0.053913946937093706,24
insurance.bif,10000,-0.5628727404270282,160,-0.5622316678110423,72,-0.5850842908210622,30,-0.5639072585816721,76,-0.5850842652547871,30,-0.5639072585816721,76,-0.5623142680851045,91,-0.5658404520202954,68,-0.5623144239079801,92,-0.5658404520202954,68
insurance.bif,10000,-0.18968223201547893,144,-0.18905700906642892,39,-0.18590610073500757,27,-0.18653125641244916,45,-0.18590600939777763,27,-0.18653125641244916,45,-0.18675028012004274,73,-0.18983231538442719,39,-0.18675024870629692,73,-0.18983231538442719,39
insurance.bif,10000,-0.5919621019393597,72,-0.5925169477016571,27,-0.5914007495582037,25,-0.594588277849437,27,-0.5913973316287756,25,-0.594588277849437,27,-0.5914821132671082,64,-0.5915547960400045,33,-0.5914820598692335,64,-0.5915547960400045,33
insurance.bif,10000,-0.05187315909503512,120,-0.05257555108800111,42,-0.0516768190608994,16,-0.052326919797966255,42,-0.051677177648217165,16,-0.052326919797966255,42,-0.05130210372799347,32,-0.05323683128379916,21,-0.05130209270305229,32,-0.05323683128379916,21
insurance.bif,10000,-0.5634109437509564,160,-0.5635397498670732,72,-0.5855109171187609,29,-0.5653135910114602,72,-0.585510853630239,29,-0.5653135910114602,72,-0.5627523877826114,95,-0.5649528722746486,72,-0.562752285993984,95,-0.5649528722746486,72
insurance.bif,10000,-0.1898825715418381,144,-0.1907524599999407,30,-0.18684905897293583,29,-0.18899025064567068,36,-0.18684910406135052,29,-0.18899025064567068,36,-0.18798474608344237,74,-0.1926699236519573,36,-0.18798533004533743,75,-0.1926699236519573,36
insurance.bif,10000,-0.5926418198880626,72,-0.5938850785363216,27,-0.591393372892099,25,-0.5940959952431809,33,-0.5913927979544402,25,-0.5940959952431809,33,-0.5911833522534997,66,-0.5926523280734932,30,-0.5911834705129985,66,-0.5926523280734932,30
insurance.bif,10000,-0.0530322019886273,120,-0.054251396471458886,39,-0.05220028229857812,13,-0.054178809978108804,36,-0.05220034268680004,13,-0.054178809978108804,36,-0.05205674105140058,31,-0.05396918454965986,21,-0.0520571756765847,31,-0.05396918454965986,21
insurance.bif,10000,-0.5612128627443767,160,-0.5615962766228774,72,-0.5849418647824662,30,-0.5629606905474921,76,-0.584941839738819,30,-0.5629606905474921,76,-0.5607502769787911,95,-0.5632821103377441,68,-0.5607510193432153,95,-0.5632821103377441,68
insurance.bif,10000,-0.191350725620624,144,-0.18944061367565726,36,-0.1864655660921242,28,-0.18896303366735342,36,-0.1864653804680352,28,-0.18896303366735342,36,-0.18744842792881733,89,-0.1893588237542645,30,-0.18744876089030935,89,-0.1893588237542645,30
insurance.bif,10000,-0.5913802201955771,72,-0.5927235446818009,27,-0.5913718786829262,25,-0.5937286510838592,27,-0.5913750168266473,25,-0.5937286510838592,27,-0.5906963557988563,75,-0.5931304241107247,33,-0.5906963162924816,75,-0.5931304241107247,33
insurance.bif,10000,-0.052590793589530414,120,-0.05441085604169445,39,-0.05252126974468716,16,-0.05416738714668939,33,-0.05252130383040329,16,-0.05416738714668939,33,-0.052159338524968936,36,-0.05366902942353481,24,-0.05215632017820596,39,-0.05366902942353481,24
insurance.bif,10000,-0.5644426943563432,160,-0.5640025380225634,72,-0.5866271438225026,29,-0.5664851732044702,72,-0.5866273390947504,29,-0.5664851732044702,72,-0.5640508418985073,82,-0.5703148283750421,64,-0.5640494339010591,82,-0.5703148283750421,64
insurance.bif,10000,-0.18667461881613864,144,-0.18719418184327102,42,-0.18601243057412295,27,-0.18706088214319994,39,-0.1860124720111155,27,-0.18706088214319994,39,-0.18441936398077866,74,-0.18802080574126018,30,-0.18441958256142174,74,-0.18802080574126018,30
